Stkcd	Trddt	Clsprc
600331	2022-01-25	2.890
600331	2022-01-26	2.970
600332	2022-01-25	29.900
600332	2022-01-26	29.820
600333	2022-01-25	5.020
600333	2022-01-26	5.040
600335	2022-01-25	7.520
600335	2022-01-26	7.790
600336	2022-01-25	6.080
600336	2022-01-26	6.170
600337	2022-01-25	3.410
600337	2022-01-26	3.490
600338	2022-01-25	30.210
600338	2022-01-26	29.790
600339	2022-01-25	2.900
600339	2022-01-26	2.920
600340	2022-01-25	3.290
600340	2022-01-26	3.330
600343	2022-01-25	11.050
600343	2022-01-26	11.060
600345	2022-01-25	15.210
600345	2022-01-26	15.470
600346	2022-01-25	23.340
600346	2022-01-26	23.210
600348	2022-01-25	10.340
600348	2022-01-26	10.500
600350	2022-01-25	5.250
600350	2022-01-26	5.290
600351	2022-01-25	6.930
600351	2022-01-26	6.800
600352	2022-01-25	12.440
600352	2022-01-26	12.610
600353	2022-01-25	6.880
600353	2022-01-26	6.790
600354	2022-01-25	5.580
600354	2022-01-26	5.630
600355	2022-01-25	4.090
600355	2022-01-26	3.680
600356	2022-01-25	7.170
600356	2022-01-26	7.240
600358	2022-01-25	5.460
600358	2022-01-26	4.910
600359	2022-01-25	7.400
600359	2022-01-26	7.400
600360	2022-01-25	8.060
600360	2022-01-26	8.190
600361	2022-01-25	5.570
600361	2022-01-26	5.630
600362	2022-01-25	20.690
600362	2022-01-26	20.950
600363	2022-01-25	25.140
600363	2022-01-26	25.780
600365	2022-01-25	4.690
600365	2022-01-26	4.730
600366	2022-01-25	11.490
600366	2022-01-26	11.370
600367	2022-01-25	18.360
600367	2022-01-26	17.760
600368	2022-01-25	3.750
600368	2022-01-26	3.810
600369	2022-01-25	4.810
600369	2022-01-26	4.920
600370	2022-01-25	2.840
600370	2022-01-26	2.830
600371	2022-01-25	11.600
600371	2022-01-26	11.860
600372	2022-01-25	17.500
600372	2022-01-26	17.270
600373	2022-01-25	11.660
600373	2022-01-26	11.600
600375	2022-01-25	9.020
600375	2022-01-26	9.110
600376	2022-01-25	5.950
600376	2022-01-26	5.930
600377	2022-01-25	8.780
600377	2022-01-26	8.780
600378	2022-01-25	36.190
600378	2022-01-26	36.400
600379	2022-01-25	12.130
600379	2022-01-26	12.640
600380	2022-01-25	11.760
600380	2022-01-26	11.620
600381	2022-01-25	7.750
600381	2022-01-26	6.980
600382	2022-01-25	4.980
600382	2022-01-26	5.230
600383	2022-01-25	12.910
600383	2022-01-26	12.770
600385	2022-01-25	6.480
600385	2022-01-26	6.470
600386	2022-01-25	4.240
600386	2022-01-26	4.400
600387	2022-01-25	6.320
600387	2022-01-26	6.280
600388	2022-01-25	8.030
600388	2022-01-26	8.110
600389	2022-01-25	38.180
600389	2022-01-26	37.980
600390	2022-01-25	5.080
600390	2022-01-26	5.130
600391	2022-01-25	21.360
600391	2022-01-26	21.610
600392	2022-01-25	16.730
600392	2022-01-26	17.070
600393	2022-01-25	1.390
600393	2022-01-26	1.400
600395	2022-01-25	7.090
600395	2022-01-26	6.920
600396	2022-01-25	2.800
600396	2022-01-26	2.880
600397	2022-01-25	2.920
600397	2022-01-26	2.840
600398	2022-01-25	6.010
600398	2022-01-26	6.040
600399	2022-01-25	18.770
600399	2022-01-26	18.450
600400	2022-01-25	3.070
600400	2022-01-26	3.170
600403	2022-01-25	4.160
600403	2022-01-26	4.220
600405	2022-01-25	6.480
600405	2022-01-26	5.920
600406	2022-01-25	35.980
600406	2022-01-26	38.280
600408	2022-01-25	3.420
600408	2022-01-26	3.480
600409	2022-01-25	7.990
600409	2022-01-26	7.980
600410	2022-01-25	7.370
600410	2022-01-26	7.290
600415	2022-01-25	4.450
600415	2022-01-26	4.520
600416	2022-01-25	17.720
600416	2022-01-26	17.430
600418	2022-01-25	13.710
600418	2022-01-26	13.840
600419	2022-01-25	12.380
600419	2022-01-26	12.200
600420	2022-01-25	8.910
600420	2022-01-26	8.920
600421	2022-01-25	10.460
600421	2022-01-26	10.540
600422	2022-01-25	9.690
600422	2022-01-26	9.710
600423	2022-01-25	3.950
600423	2022-01-26	3.950
600425	2022-01-25	3.580
600425	2022-01-26	3.720
600426	2022-01-25	30.780
600426	2022-01-26	31.300
600428	2022-01-25	4.390
600428	2022-01-26	4.450
600429	2022-01-25	6.060
600429	2022-01-26	6.480
600433	2022-01-25	4.290
600433	2022-01-26	4.230
600435	2022-01-25	8.800
600435	2022-01-26	9.100
600436	2022-01-25	369.200
600436	2022-01-26	370.530
600438	2022-01-25	38.850
600438	2022-01-26	40.050
600439	2022-01-25	2.810
600439	2022-01-26	2.840
600444	2022-01-25	15.580
600444	2022-01-26	14.700
600446	2022-01-25	14.270
600446	2022-01-26	14.830
600448	2022-01-25	3.160
600448	2022-01-26	3.200
600449	2022-01-25	11.800
600449	2022-01-26	12.170
600452	2022-01-25	16.430
600452	2022-01-26	16.760
600455	2022-01-25	21.710
600455	2022-01-26	22.130
600456	2022-01-25	48.390
600456	2022-01-26	48.350
600458	2022-01-25	11.860
600458	2022-01-26	12.120
600459	2022-01-25	23.950
600459	2022-01-26	24.370
600460	2022-01-25	52.490
600460	2022-01-26	53.550
600461	2022-01-25	7.650
600461	2022-01-26	7.650
600462	2022-01-25	2.420
600462	2022-01-26	2.440
600463	2022-01-25	8.330
600463	2022-01-26	8.340
600466	2022-01-25	1.970
600466	2022-01-26	1.930
600467	2022-01-25	2.680
600467	2022-01-26	2.680
600468	2022-01-25	4.450
600468	2022-01-26	4.530
600469	2022-01-25	4.450
600469	2022-01-26	4.460
600470	2022-01-25	6.500
600470	2022-01-26	6.520
600475	2022-01-25	10.380
600475	2022-01-26	10.500
600476	2022-01-25	12.700
600476	2022-01-26	12.170
600477	2022-01-25	4.000
600477	2022-01-26	4.080
600478	2022-01-25	6.240
600478	2022-01-26	6.260
600479	2022-01-25	10.890
600479	2022-01-26	10.850
600480	2022-01-25	8.900
600480	2022-01-26	8.960
600481	2022-01-25	10.000
600481	2022-01-26	9.960
600482	2022-01-25	17.740
600482	2022-01-26	17.490
600483	2022-01-25	13.130
600483	2022-01-26	13.200
600486	2022-01-25	121.090
600486	2022-01-26	119.000
600487	2022-01-25	13.380
600487	2022-01-26	13.850
600488	2022-01-25	4.220
600488	2022-01-26	4.220
600489	2022-01-25	8.470
600489	2022-01-26	8.410
600490	2022-01-25	4.310
600490	2022-01-26	4.420
600491	2022-01-25	5.730
600491	2022-01-26	5.540
600493	2022-01-25	5.510
600493	2022-01-26	5.580
600495	2022-01-25	3.630
600495	2022-01-26	3.660
600496	2022-01-25	4.420
600496	2022-01-26	4.560
600497	2022-01-25	4.790
600497	2022-01-26	4.820
600498	2022-01-25	17.100
600498	2022-01-26	16.810
600499	2022-01-25	18.580
600499	2022-01-26	18.720
600500	2022-01-25	7.490
600500	2022-01-26	7.720
600501	2022-01-25	11.500
600501	2022-01-26	11.390
600502	2022-01-25	4.410
600502	2022-01-26	4.560
600503	2022-01-25	3.070
600503	2022-01-26	3.090
600505	2022-01-25	10.070
600505	2022-01-26	10.160
600506	2022-01-25	10.610
600506	2022-01-26	10.900
600507	2022-01-25	7.940
600507	2022-01-26	7.990
600508	2022-01-25	9.730
600508	2022-01-26	9.780
600509	2022-01-25	5.570
600509	2022-01-26	5.570
600510	2022-01-25	7.110
600510	2022-01-26	7.110
600511	2022-01-25	28.090
600511	2022-01-26	28.250
600512	2022-01-25	3.170
600512	2022-01-26	3.310
600513	2022-01-25	8.570
600513	2022-01-26	8.550
600515	2022-01-25	3.710
600515	2022-01-26	3.710
600516	2022-01-25	9.380
600516	2022-01-26	9.600
600517	2022-01-25	6.550
600517	2022-01-26	6.680
600518	2022-01-25	3.120
600518	2022-01-26	3.020
600519	2022-01-25	1943.000
600519	2022-01-26	1955.000
600520	2022-01-25	8.240
600520	2022-01-26	8.340
600521	2022-01-25	21.980
600521	2022-01-26	21.580
600522	2022-01-25	14.060
600522	2022-01-26	15.470
600523	2022-01-25	19.520
600523	2022-01-26	20.370
600525	2022-01-25	5.290
600525	2022-01-26	5.340
600526	2022-01-25	5.570
600526	2022-01-26	5.670
600527	2022-01-25	2.220
600527	2022-01-26	2.230
600528	2022-01-25	8.280
600528	2022-01-26	8.500
600529	2022-01-25	34.420
600529	2022-01-26	34.620
600530	2022-01-25	4.020
600530	2022-01-26	4.020
600531	2022-01-25	5.430
600531	2022-01-26	5.460
600532	2022-01-25	17.150
600532	2022-01-26	16.850
600533	2022-01-25	3.130
600533	2022-01-26	3.210
600535	2022-01-25	13.700
600535	2022-01-26	13.710
600536	2022-01-25	50.170
600536	2022-01-26	48.660
600537	2022-01-25	4.510
600537	2022-01-26	4.340
600538	2022-01-25	5.280
600538	2022-01-26	5.450
600539	2022-01-25	7.350
600539	2022-01-26	7.540
600540	2022-01-25	5.310
600540	2022-01-26	5.360
600543	2022-01-25	6.130
600543	2022-01-26	6.170
600545	2022-01-25	2.770
600545	2022-01-26	2.810
600546	2022-01-25	9.640
600546	2022-01-26	9.720
600547	2022-01-25	20.170
600547	2022-01-26	19.870
600548	2022-01-25	9.690
600548	2022-01-26	9.630
600549	2022-01-25	20.350
600549	2022-01-26	20.160
600550	2022-01-25	4.960
600550	2022-01-26	5.140
600551	2022-01-25	7.480
600551	2022-01-26	7.600
600552	2022-01-25	9.930
600552	2022-01-26	10.130
600555	2022-01-25	1.300
600555	2022-01-26	1.250
600556	2022-01-25	9.900
600556	2022-01-26	10.000
600557	2022-01-25	10.950
600557	2022-01-26	10.820
600558	2022-01-25	3.350
600558	2022-01-26	3.380
600559	2022-01-25	24.010
600559	2022-01-26	24.250
600560	2022-01-25	8.990
600560	2022-01-26	9.020
600561	2022-01-25	4.810
600561	2022-01-26	4.940
600562	2022-01-25	15.660
600562	2022-01-26	15.660
600563	2022-01-25	190.410
600563	2022-01-26	192.350
600565	2022-01-25	2.370
600565	2022-01-26	2.420
600566	2022-01-25	24.650
600566	2022-01-26	24.570
600567	2022-01-25	3.140
600567	2022-01-26	3.140
600568	2022-01-25	1.800
600568	2022-01-26	1.850
600569	2022-01-25	2.890
600569	2022-01-26	2.970
600570	2022-01-25	58.650
600570	2022-01-26	59.390
600571	2022-01-25	11.200
600571	2022-01-26	11.330
600572	2022-01-25	4.540
600572	2022-01-26	4.510
600573	2022-01-25	9.030
600573	2022-01-26	9.150
600575	2022-01-25	2.320
600575	2022-01-26	2.350
600576	2022-01-25	4.900
600576	2022-01-26	4.940
600577	2022-01-25	6.630
600577	2022-01-26	6.680
600578	2022-01-25	2.820
600578	2022-01-26	2.860
600579	2022-01-25	7.030
600579	2022-01-26	7.160
600580	2022-01-25	14.980
600580	2022-01-26	15.440
600581	2022-01-25	6.150
600581	2022-01-26	6.350
600582	2022-01-25	3.790
600582	2022-01-26	3.860
600583	2022-01-25	4.470
600583	2022-01-26	4.550
600584	2022-01-25	27.900
600584	2022-01-26	28.410
600585	2022-01-25	40.840
600585	2022-01-26	40.840
600586	2022-01-25	8.800
600586	2022-01-26	8.820
600587	2022-01-25	22.410
600587	2022-01-26	22.200
600588	2022-01-25	37.800
600588	2022-01-26	37.910
600589	2022-01-25	2.060
600589	2022-01-26	2.090
600590	2022-01-25	6.960
600590	2022-01-26	7.010
600592	2022-01-25	9.210
600592	2022-01-26	9.240
600593	2022-01-25	12.280
600593	2022-01-26	11.670
600594	2022-01-25	6.320
600594	2022-01-26	6.360
600595	2022-01-25	4.030
600595	2022-01-26	4.170
600596	2022-01-25	22.110
600596	2022-01-26	23.130
600597	2022-01-25	13.000
600597	2022-01-26	13.060
600598	2022-01-25	13.800
600598	2022-01-26	13.790
600599	2022-01-25	9.730
600599	2022-01-26	9.850
600600	2022-01-25	94.000
600600	2022-01-26	93.980
600601	2022-01-25	2.140
600601	2022-01-26	2.140
600602	2022-01-25	6.660
600602	2022-01-26	6.760
600603	2022-01-25	3.800
600603	2022-01-26	3.860
600604	2022-01-25	5.430
600604	2022-01-26	5.290
600605	2022-01-25	8.390
600605	2022-01-26	8.610
600606	2022-01-25	4.340
600606	2022-01-26	4.450
600608	2022-01-25	5.490
600608	2022-01-26	5.520
600609	2022-01-25	4.970
600609	2022-01-26	5.000
600610	2022-01-25	13.490
600610	2022-01-26	13.500
600611	2022-01-25	3.330
600611	2022-01-26	3.370
600612	2022-01-25	45.630
600612	2022-01-26	45.620
600613	2022-01-25	5.740
600613	2022-01-26	5.740
600615	2022-01-25	8.270
600615	2022-01-26	8.360
600616	2022-01-25	6.310
600616	2022-01-26	6.360
600617	2022-01-25	3.920
600617	2022-01-26	3.950
600618	2022-01-25	11.280
600618	2022-01-26	11.260
600619	2022-01-25	6.670
600619	2022-01-26	6.670
600620	2022-01-25	9.220
600620	2022-01-26	9.060
600621	2022-01-25	12.400
600621	2022-01-26	12.590
600622	2022-01-25	3.010
600622	2022-01-26	3.030
600623	2022-01-25	8.310
600623	2022-01-26	8.390
600624	2022-01-25	6.200
600624	2022-01-26	6.130
600626	2022-01-25	3.570
600626	2022-01-26	3.630
600628	2022-01-25	7.210
600628	2022-01-26	7.230
600629	2022-01-25	6.230
600629	2022-01-26	6.400
600630	2022-01-25	5.200
600630	2022-01-26	5.290
600633	2022-01-25	11.700
600633	2022-01-26	10.530
600635	2022-01-25	3.550
600635	2022-01-26	3.580
600636	2022-01-25	9.550
600636	2022-01-26	9.510
600637	2022-01-25	8.480
600637	2022-01-26	8.470
600638	2022-01-25	5.370
600638	2022-01-26	5.460
600639	2022-01-25	11.890
600639	2022-01-26	12.020
600640	2022-01-25	12.430
600640	2022-01-26	12.270
600641	2022-01-25	26.780
600641	2022-01-26	26.850
600642	2022-01-25	6.530
600642	2022-01-26	6.720
600643	2022-01-25	6.450
600643	2022-01-26	6.460
600644	2022-01-25	6.200
600644	2022-01-26	6.320
600645	2022-01-25	22.260
600645	2022-01-26	22.260
600647	2022-01-25	12.130
600647	2022-01-26	12.320
600648	2022-01-25	13.010
600648	2022-01-26	12.940
600649	2022-01-25	4.120
600649	2022-01-26	4.200
600650	2022-01-25	9.090
600650	2022-01-26	9.100
600651	2022-01-25	3.140
600651	2022-01-26	3.290
600652	2022-01-25	2.230
600652	2022-01-26	2.120
600653	2022-01-25	1.840
600653	2022-01-26	1.860
600654	2022-01-25	2.700
600654	2022-01-26	2.600
600655	2022-01-25	9.380
600655	2022-01-26	9.360
600657	2022-01-25	3.770
600657	2022-01-26	3.850
600658	2022-01-25	3.980
600658	2022-01-26	4.110
600660	2022-01-25	48.610
600660	2022-01-26	50.100
600661	2022-01-25	8.780
600661	2022-01-26	8.740
600662	2022-01-25	6.580
600662	2022-01-26	6.780
600663	2022-01-25	10.720
600663	2022-01-26	10.660
600664	2022-01-25	3.070
600664	2022-01-26	3.060
600665	2022-01-25	3.090
600665	2022-01-26	3.170
600666	2022-01-25	1.460
600666	2022-01-26	1.480
600667	2022-01-25	7.530
600667	2022-01-26	7.500
600668	2022-01-25	17.210
600668	2022-01-26	16.610
600671	2022-01-25	9.050
600671	2022-01-26	9.050
600673	2022-01-25	7.550
600673	2022-01-26	7.600
600674	2022-01-25	11.320
600674	2022-01-26	11.280
600675	2022-01-25	2.990
600675	2022-01-26	3.030
600676	2022-01-25	4.060
600676	2022-01-26	4.100
600678	2022-01-25	5.610
600678	2022-01-26	5.700
600679	2022-01-25	10.820
600679	2022-01-26	10.890
600681	2022-01-25	4.970
600681	2022-01-26	5.060
600682	2022-01-25	10.040
600682	2022-01-26	10.330
600683	2022-01-25	4.640
600683	2022-01-26	4.710
600684	2022-01-25	3.300
600684	2022-01-26	3.360
600685	2022-01-25	19.800
600685	2022-01-26	19.760
600686	2022-01-25	5.740
600686	2022-01-26	5.780
600688	2022-01-25	3.800
600688	2022-01-26	3.880
600689	2022-01-25	6.950
600689	2022-01-26	7.030
600690	2022-01-25	29.200
600690	2022-01-26	29.280
600691	2022-01-25	4.240
600691	2022-01-26	4.350
600692	2022-01-25	5.900
600692	2022-01-26	6.080
600693	2022-01-25	3.850
600693	2022-01-26	3.860
600694	2022-01-25	19.200
600694	2022-01-26	19.280
600695	2022-01-25	4.990
600695	2022-01-26	4.880
600696	2022-01-25	30.530
600696	2022-01-26	30.580
600697	2022-01-25	11.940
600697	2022-01-26	12.060
600698	2022-01-25	4.330
600698	2022-01-26	4.350
600699	2022-01-25	19.160
600699	2022-01-26	19.220
600702	2022-01-25	198.880
600702	2022-01-26	197.000
600703	2022-01-25	29.190
600703	2022-01-26	29.640
600704	2022-01-25	5.330
600704	2022-01-26	5.350
600705	2022-01-25	3.810
600705	2022-01-26	3.810
600706	2022-01-25	11.460
600706	2022-01-26	11.200
600707	2022-01-25	6.190
600707	2022-01-26	6.240
600708	2022-01-25	2.390
600708	2022-01-26	2.470
600710	2022-01-25	5.910
600710	2022-01-26	5.940
600711	2022-01-25	9.870
600711	2022-01-26	9.790
600712	2022-01-25	3.680
600712	2022-01-26	3.710
600713	2022-01-25	4.490
600713	2022-01-26	4.500
600714	2022-01-25	13.070
600714	2022-01-26	13.000
600715	2022-01-25	2.920
600715	2022-01-26	2.890
600716	2022-01-25	4.300
600716	2022-01-26	4.480
600717	2022-01-25	4.010
600717	2022-01-26	4.030
600718	2022-01-25	13.920
600718	2022-01-26	14.320
600719	2022-01-25	3.630
600719	2022-01-26	3.700
600720	2022-01-25	9.940
600720	2022-01-26	10.130
600721	2022-01-25	7.380
600721	2022-01-26	7.080
600722	2022-01-25	5.680
600722	2022-01-26	5.800
600724	2022-01-25	3.500
600724	2022-01-26	3.600
600725	2022-01-25	3.310
600725	2022-01-26	3.400
600726	2022-01-25	2.300
600726	2022-01-26	2.370
600727	2022-01-25	9.290
600727	2022-01-26	9.460
600728	2022-01-25	8.460
600728	2022-01-26	8.760
600729	2022-01-25	27.000
600729	2022-01-26	27.110
600730	2022-01-25	5.090
600730	2022-01-26	5.080
600731	2022-01-25	7.270
600731	2022-01-26	7.360
600732	2022-01-25	19.430
600732	2022-01-26	19.270
600733	2022-01-25	9.270
600733	2022-01-26	9.000
600734	2022-01-25	3.040
600734	2022-01-26	3.040
600735	2022-01-25	7.430
600735	2022-01-26	7.730
600736	2022-01-25	4.470
600736	2022-01-26	4.490
600737	2022-01-25	8.390
600737	2022-01-26	8.440
600738	2022-01-25	5.770
600738	2022-01-26	5.790
600739	2022-01-25	16.700
600739	2022-01-26	17.020
600740	2022-01-25	6.020
600740	2022-01-26	5.530
600741	2022-01-25	28.000
600741	2022-01-26	28.510
600742	2022-01-25	10.800
600742	2022-01-26	10.770
600743	2022-01-25	1.960
600743	2022-01-26	2.160
600744	2022-01-25	4.900
600744	2022-01-26	4.920
600745	2022-01-25	116.480
600745	2022-01-26	118.750
600746	2022-01-25	13.150
600746	2022-01-26	13.210
600748	2022-01-25	3.830
600748	2022-01-26	3.840
600749	2022-01-25	11.280
600749	2022-01-26	11.100
600750	2022-01-25	12.020
600750	2022-01-26	11.990
600751	2022-01-25	2.560
600751	2022-01-26	2.600
600753	2022-01-25	15.470
600753	2022-01-26	13.920
600754	2022-01-25	59.060
600754	2022-01-26	58.280
600755	2022-01-25	6.900
600755	2022-01-26	6.960
600756	2022-01-25	20.450
600756	2022-01-26	18.410
600757	2022-01-25	5.220
600757	2022-01-26	5.220
600758	2022-01-25	3.500
600758	2022-01-26	3.550
600759	2022-01-25	2.590
600759	2022-01-26	2.640
600760	2022-01-25	53.170
600760	2022-01-26	52.780
600761	2022-01-25	10.950
600761	2022-01-26	11.290
600763	2022-01-25	156.000
600763	2022-01-26	153.880
600764	2022-01-25	32.630
600764	2022-01-26	32.420
600765	2022-01-25	44.900
600765	2022-01-26	43.000
600766	2022-01-25	4.770
600766	2022-01-26	4.820
600767	2022-01-25	7.200
600767	2022-01-26	7.180
600768	2022-01-25	8.780
600768	2022-01-26	8.890
600769	2022-01-25	5.970
600769	2022-01-26	6.240
600770	2022-01-25	6.430
600770	2022-01-26	6.380
600771	2022-01-25	31.980
600771	2022-01-26	31.320
600773	2022-01-25	23.810
600773	2022-01-26	23.340
600774	2022-01-25	15.840
600774	2022-01-26	15.520
600775	2022-01-25	9.540
600775	2022-01-26	9.500
600776	2022-01-25	10.680
600776	2022-01-26	10.550
600777	2022-01-25	2.160
600777	2022-01-26	2.140
600778	2022-01-25	4.240
600778	2022-01-26	4.320
600779	2022-01-25	103.900
600779	2022-01-26	104.390
600780	2022-01-25	3.590
600780	2022-01-26	3.650
600781	2022-01-25	3.100
600781	2022-01-26	3.130
600782	2022-01-25	5.660
600782	2022-01-26	5.770
600783	2022-01-25	12.280
600783	2022-01-26	13.140
600784	2022-01-25	5.650
600784	2022-01-26	5.760
600785	2022-01-25	11.840
600785	2022-01-26	11.760
600787	2022-01-25	5.600
600787	2022-01-26	5.680
600789	2022-01-25	6.620
600789	2022-01-26	6.650
600790	2022-01-25	3.250
600790	2022-01-26	3.290
600791	2022-01-25	3.760
600791	2022-01-26	3.920
600792	2022-01-25	3.710
600792	2022-01-26	3.740
600793	2022-01-25	11.850
600793	2022-01-26	12.010
600794	2022-01-25	3.070
600794	2022-01-26	3.100
600795	2022-01-25	2.630
600795	2022-01-26	2.700
600796	2022-01-25	4.970
600796	2022-01-26	5.030
600797	2022-01-25	6.800
600797	2022-01-26	6.890
600798	2022-01-25	3.800
600798	2022-01-26	3.860
600800	2022-01-25	4.410
600800	2022-01-26	4.460
600801	2022-01-25	19.570
600801	2022-01-26	19.670
600802	2022-01-25	6.960
600802	2022-01-26	7.310
600803	2022-01-25	17.350
600803	2022-01-26	17.420
600804	2022-01-25	6.100
600804	2022-01-26	6.130
600805	2022-01-25	3.990
600805	2022-01-26	4.090
600807	2022-01-25	4.100
600807	2022-01-26	4.190
600808	2022-01-25	4.230
600808	2022-01-26	4.270
600809	2022-01-25	268.330
600809	2022-01-26	285.600
600810	2022-01-25	11.040
600810	2022-01-26	11.600
600811	2022-01-25	2.850
600811	2022-01-26	2.880
600812	2022-01-25	9.590
600812	2022-01-26	8.720
600814	2022-01-25	6.270
600814	2022-01-26	6.470
600815	2022-01-25	2.950
600815	2022-01-26	3.000
600816	2022-01-25	3.960
600816	2022-01-26	4.150
600817	2022-01-25	12.180
600817	2022-01-26	12.180
600818	2022-01-25	10.200
600818	2022-01-26	10.070
600819	2022-01-25	5.040
600819	2022-01-26	5.110
600820	2022-01-25	5.310
600820	2022-01-26	5.410
600821	2022-01-25	8.070
600821	2022-01-26	8.340
600822	2022-01-25	8.350
600822	2022-01-26	8.540
600823	2022-01-25	3.310
600823	2022-01-26	3.350
600824	2022-01-25	3.640
600824	2022-01-26	3.690
600825	2022-01-25	4.020
600825	2022-01-26	4.110
600826	2022-01-25	8.310
600826	2022-01-26	8.350
600827	2022-01-25	11.730
600827	2022-01-26	11.530
600828	2022-01-25	3.420
600828	2022-01-26	3.420
600829	2022-01-25	5.920
600829	2022-01-26	5.940
600830	2022-01-25	4.920
600830	2022-01-26	5.000
600831	2022-01-25	5.870
600831	2022-01-26	5.810
600833	2022-01-25	8.850
600833	2022-01-26	8.580
600834	2022-01-25	9.140
600834	2022-01-26	9.150
600835	2022-01-25	14.280
600835	2022-01-26	14.440
600836	2022-01-25	5.540
600836	2022-01-26	5.470
600837	2022-01-25	11.900
600837	2022-01-26	11.970
600838	2022-01-25	6.040
600838	2022-01-26	6.100
600839	2022-01-25	2.990
